"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000168496",7472.54300840157,-0.398428579856109,0.0643301803530701,-6.19349390394014,5.88449656185180e-10,1.75881063904237e-07
"ENSG00000137752",506.495621147703,-0.742368954575702,0.120668011555592,-6.15216033649223,7.64345451126025e-10,2.23487963427066e-07
"ENSG00000167074",124.360184391337,1.24555700389818,0.209066914517277,5.9576954429834,2.55819686679998e-09,7.32079741669356e-07
"ENSG00000095066",1559.91095594676,0.436150804849941,0.0741650179723768,5.88081573731146,4.08249446222544e-09,1.14394896910275e-06
"ENSG00000122786",22665.7080026814,-0.361384798362406,0.0619412854971964,-5.83431221134025,5.40129010743293e-09,1.48259901928516e-06
"ENSG00000231412",456.322457717898,0.850877746847569,0.146596470548938,5.80421713879886,6.46674286635010e-09,1.73955383104818e-06
"ENSG00000052749",2914.38134657078,0.325688050500325,0.0562316485968966,5.79189937743173,6.95948359632597e-09,1.83539322295263e-06
"ENSG00000100285",3494.71239561082,0.468958640205681,0.0813514615405553,5.7646000615723,8.1851704945754e-09,2.11712582984691e-06
"ENSG00000250067",1509.42109232628,0.529670137231913,0.0928912000386309,5.70204860106918,1.18376063894825e-08,3.00407181016114e-06
"ENSG00000164611",1459.43194863639,0.439471858066851,0.0774669082299304,5.67302694929362,1.40296148717195e-08,3.49441333378938e-06
"ENSG00000166598",51345.7682044373,0.293179012104612,0.052063937084825,5.63113411163953,1.79028442833041e-08,4.37805919291709e-06
"ENSG00000168404",1985.5718372134,0.371447589083185,0.0660986343338134,5.61959551550322,1.91405038597808e-08,4.59713887346522e-06
"ENSG00000011422",8404.74312330552,0.374138944685341,0.0669785607407707,5.58595079600745,2.32425040989592e-08,5.48441544089475e-06
"ENSG00000122870",3725.80565425243,-0.347405092360688,0.0624038333625595,-5.56704730528815,2.59092075632818e-08,5.90642104620578e-06
"ENSG00000166803",589.317339368394,-0.559545276207572,0.100463381716845,-5.56964404985534,2.55260276242889e-08,5.90642104620578e-06
"ENSG00000111799",4128.11457552371,-0.583859821468212,0.106430507391384,-5.48583141975586,4.11529215995805e-08,9.22511325857263e-06
"ENSG00000099875",1078.02345795665,0.469599414862581,0.0857276787924081,5.4778039190788,4.30636947593753e-08,9.49519171333766e-06
"ENSG00000178105",3130.64516503326,0.340493974406498,0.0624453730050842,5.45266939759933,4.96192666797038e-08,1.07641796264841e-05
"ENSG00000183684",3379.86726830808,-0.296075221206295,0.0544136132719559,-5.44119758646664,5.29235744147771e-08,1.12987631091865e-05
"ENSG00000155090",859.42539842068,0.615508683452784,0.113183483533999,5.43814931502699,5.38368490282394e-08,1.13141503035909e-05
"ENSG00000137955",1205.52866798853,0.420835694002596,0.0774373711025753,5.43452971105059,5.494114252744e-08,1.13685902614472e-05
"ENSG00000182054",1285.74008033058,-0.443539539966427,0.0816743528922579,-5.43058529709479,5.61695241648963e-08,1.14466681820887e-05
"ENSG00000182253",6849.83033000505,-0.327325267958333,0.0603223285624905,-5.426270433497,5.75437526304596e-08,1.15516936250699e-05
"ENSG00000105974",143.619270685778,-1.23998621630024,0.231863483294782,-5.34791506916064,8.89731959944875e-08,1.7343325885882e-05
"ENSG00000173391",48.7841142004632,-2.39607012813608,0.447833342774983,-5.35036117071792,8.77788696086469e-08,1.7343325885882e-05
"ENSG00000160803",1416.92364789799,0.416800839014092,0.0782532492403657,5.32630712539272,1.00229602277185e-07,1.89871570511006e-05
"ENSG00000080824",92019.0591093953,0.362973413330613,0.0681186786068355,5.32854454540446,9.90029173834392e-08,1.89871570511006e-05
"ENSG00000140939",1818.88511632173,0.360925852684166,0.0678838640863,5.31681361310436,1.05600140116696e-07,1.97266928412439e-05
"ENSG00000198431",15034.653051259,-0.281165246536469,0.0530429581094055,-5.30070826661934,1.15354290791783e-07,2.09664217722902e-05
"ENSG00000267121",1151.86232807613,0.533898309438905,0.100684050565082,5.30270987750733,1.14096173376793e-07,2.09664217722902e-05
"ENSG00000101846",1951.80103213758,-0.464981249351185,0.087854086016219,-5.29265365375656,1.20554103957886e-07,2.16193693097809e-05
"ENSG00000212719",2486.88900624041,0.446069073099702,0.0843971201209939,5.28535893713204,1.25458517633517e-07,2.22028560811947e-05
"ENSG00000175305",624.862983858289,-0.561360823588727,0.107313355833534,-5.23104341699573,1.68555911642685e-07,2.94425585921313e-05
"ENSG00000169905",1541.73621204705,0.500113927248771,0.0956938972757048,5.22618412967221,1.73044040633386e-07,2.94612955255576e-05
"ENSG00000247556",930.418952335986,0.543779970081345,0.104021502444688,5.22757273545912,1.71749841002651e-07,2.94612955255576e-05
"ENSG00000213551",4494.94572736075,-0.293134411995125,0.056193708830123,-5.21649875222311,1.82336803392656e-07,3.06553750703903e-05
"ENSG00000173898",5575.13689810949,-0.328159709562454,0.0630039383228683,-5.20855867582079,1.90313170442469e-07,3.16013844747062e-05
"ENSG00000187583",412.190344930937,0.601178475729346,0.115545726008728,5.20294862039235,1.96151113442886e-07,3.21735667781319e-05
"ENSG00000116679",2725.68061191004,-0.299236081061825,0.0576663829487746,-5.1890905196471,2.11323657787811e-07,3.34388611440713e-05
"ENSG00000198796",319.678124516037,-0.700810050213359,0.134983042156507,-5.19183772285115,2.08228459896125e-07,3.34388611440713e-05
"ENSG00000268621",289.34012899662,-1.0109889647974,0.194822083428943,-5.18929346716556,2.11093489691967e-07,3.34388611440713e-05
"ENSG00000136811",6114.36532343929,0.311731253771983,0.0603297022389671,5.16712733865667,2.37719311779914e-07,3.7178194691161e-05
"ENSG00000147274",10018.0515332727,-0.317886872907944,0.061623928443082,-5.15849737170774,2.48939602185257e-07,3.84854902228931e-05
"ENSG00000148843",4882.54193965049,0.326257426937458,0.0634107306723194,5.14514536385682,2.67313737620803e-07,4.08564746704523e-05
"ENSG00000188931",584.199158070951,0.591189821929087,0.114950312748704,5.14300316190965,2.7038107017813e-07,4.08609594819758e-05
"ENSG00000140403",1491.86838497019,0.475571223296216,0.0925384909000646,5.13917202096802,2.75951691531659e-07,4.12394472344535e-05
"ENSG00000107159",53.4102054483569,1.80355922390109,0.351121102850255,5.13657313462662,2.79793495589761e-07,4.13540935789263e-05
"ENSG00000111859",545.035639395266,-0.986904999391829,0.192384519807397,-5.12985660374263,2.89962976739275e-07,4.23913264906874e-05
"ENSG00000114993",746.017444342974,0.476453611183072,0.0933565693026133,5.10358954642665,3.33270702705881e-07,4.76860739510011e-05
"ENSG00000167325",14069.8329107387,-0.225597370648718,0.0441960192953773,-5.10447262548631,3.31718286112979e-07,4.76860739510011e-05
"ENSG00000173402",9785.75410153268,-0.459402168985227,0.0901019666784775,-5.09869191451249,3.42008670479786e-07,4.84212275574013e-05
"ENSG00000171848",3496.30667195821,-0.550796890815924,0.108167886201789,-5.09205560131224,3.54202191103288e-07,4.96252028160336e-05
"ENSG00000198900",10816.6837855899,0.306766940466143,0.0605151472251633,5.06925876466485,3.99367961722168e-07,5.53762792284861e-05
"ENSG00000152818",2645.49940511053,-0.730369284415034,0.144483829375184,-5.05502441050666,4.30335723276946e-07,5.9061382429336e-05
"ENSG00000197744",702.142463435434,-0.541444194062881,0.107299636998591,-5.04609530104926,4.50930548829464e-07,6.12627866844069e-05
"ENSG00000136153",19636.1937227429,0.22126180327066,0.0439671793636162,5.03243115599448,4.84298546307633e-07,6.51381544783766e-05
"ENSG00000171497",1740.17806143834,0.4658263255634,0.0931670423965174,4.9999046184256,5.73586822692967e-07,7.5634732992357e-05
"ENSG00000242265",1530.31352662065,-0.439889593286779,0.0879600172961975,-5.00101758513178,5.7028510123194e-07,7.5634732992357e-05
"ENSG00000128191",2014.74216651034,-0.328549737095789,0.0660132793147861,-4.97702493356057,6.4569007029949e-07,8.43158392769722e-05
"ENSG00000160094",823.500067559229,-0.538427358041882,0.108364430281833,-4.96867243837806,6.74128360195792e-07,8.63526328060324e-05
"ENSG00000130821",1309.27844090619,0.442840328270065,0.0890999888614432,4.97015020909501,6.69010524730313e-07,8.63526328060324e-05
"ENSG00000197614",1962.26145294899,0.383791307956756,0.0773207628522751,4.96362547133694,6.91893073214099e-07,8.76799776936171e-05
"ENSG00000177469",21125.7674253948,-0.239462418812566,0.0482587627217061,-4.96205052320704,6.97528447079333e-07,8.76799776936171e-05
"ENSG00000161888",3433.98726763165,-0.379099538154751,0.0764378032618173,-4.9595818034729,7.06450948963478e-07,8.79793079959146e-05
"ENSG00000123080",2329.9722103806,-0.43214956455465,0.087254377477832,-4.95275511723687,7.31700324783981e-07,9.02877923701335e-05
"ENSG00000102804",4235.74895472862,0.352039917920881,0.07110613583784,4.95090773493472,7.38681204754115e-07,9.03205654903894e-05
"ENSG00000113369",563.920625836113,0.527190838890887,0.106735294744057,4.93923626814399,7.84291383084936e-07,9.50335054278593e-05
"ENSG00000116254",217.569950662663,-1.19654020143224,0.242809502251288,-4.92789693293765,8.31194410236155e-07,9.91748022344552e-05
"ENSG00000109854",2950.58837292102,0.324439071359588,0.0658435704974351,4.92742220551703,8.33215810594308e-07,9.91748022344552e-05
"ENSG00000109971",26840.861936628,0.496907285337068,0.10100617309367,4.91957342920269,8.67330262921632e-07,0.0001014399307504
"ENSG00000223496",484.678076231822,-0.532371792812065,0.108193627915974,-4.9205466446279,8.63028284910428e-07,0.0001014399307504
"ENSG00000111540",3771.83015536313,0.291868445540905,0.0595079667434578,4.90469531246407,9.35724730558882e-07,0.000108495669189801
"ENSG00000132780",34623.9758197579,-0.25529289899131,0.0520719398544018,-4.90269614892653,9.45301458622189e-07,0.00010866927024332
"ENSG00000198682",722.387853256043,-0.482550797136903,0.0985497167572408,-4.89652140072182,9.7548029165226e-07,0.000111188219684092
"ENSG00000105976",2230.54584838411,-0.44289181198862,0.0906406175624853,-4.88624000915816,1.02779895683551e-06,0.000116167193020484
"ENSG00000114251",728.279040644702,-0.563906417545367,0.115713316932439,-4.87330613705086,1.09745957904642e-06,0.00012300692781812
"ENSG00000112715",4350.19136749209,0.404079412200783,0.0833836518631558,4.84602680707644,1.25958504257623e-06,0.000140011725807027
"ENSG00000167635",3004.63361822068,0.307035284709507,0.0635067918800729,4.83468422226896,1.3335715607586e-06,0.00014702079911642
"ENSG00000156697",4173.98896562823,0.298876269752212,0.0619581268566734,4.82384289059605,1.40818354237993e-06,0.000153984297926911
"ENSG00000121578",1255.7318106228,0.396392226320953,0.0826176785651563,4.79791048605099,1.60329396692703e-06,0.00017390567625136
"ENSG00000077549",2940.13079479788,-0.262754425942306,0.0547909346352624,-4.79558211027854,1.62203110567276e-06,0.000174530546970389
"ENSG00000119333",8153.77699743965,-0.228083934006314,0.0476682660105367,-4.78481709311385,1.71143111472944e-06,0.000182688480104056
"ENSG00000167378",642.341297975441,0.612819510900816,0.128339790954111,4.77497669541892,1.79728066237057e-06,0.000190341928416411
"ENSG00000115919",2556.54321583445,-0.305150855314807,0.063990434279427,-4.76869486433402,1.8542326253295e-06,0.000194839287583451
"ENSG00000031003",926.189866471565,-0.413629785752832,0.0868481219140836,-4.76267968306815,1.91038959654838e-06,0.000197651846719813
"ENSG00000160886",5619.28417550914,0.303408098934008,0.0636989939490425,4.76315370344352,1.90590554624895e-06,0.000197651846719813
"ENSG00000198879",751.851870189711,-0.478368052716998,0.100655506511486,-4.75252740059889,2.00889534810045e-06,0.000206256812457642
"ENSG00000189057",2389.32494494098,-0.388636536110587,0.0819772514914605,-4.74078514514568,2.12891601145081e-06,0.000216923639045556
"ENSG00000143164",2850.36111913875,-0.347553484775587,0.073517132120344,-4.72751690322547,2.27282148600177e-06,0.000229845481103187
"ENSG00000196123",920.690670597831,0.39583021434262,0.0838694180195221,4.71960130032718,2.36307345479113e-06,0.000237189089305528
"ENSG00000228716",1537.92620679137,-0.498751218609828,0.10580001949964,-4.71409382501601,2.42788779719862e-06,0.000241889562017195
"ENSG00000189223",895.010472329598,0.539413523626966,0.114666159977169,4.70420849302329,2.54852710271364e-06,0.00025204183479043
"ENSG00000095002",3875.07056387191,-0.243461227427723,0.051855584578613,-4.69498568777363,2.66625391371295e-06,0.000261759964521454
"ENSG00000145287",251.488892168324,-0.702708244096073,0.150169542005602,-4.67943255810062,2.87669963326127e-06,0.000280373985995392
"ENSG00000156475",317.603648725382,-0.62475100844651,0.134313911766259,-4.65142441487177,3.29650099875322e-06,0.000317706443011436
"ENSG00000177679",37.2450596605208,-1.94732527787229,0.418911401831761,-4.64853730253529,3.34297170707498e-06,0.000317706443011436
"ENSG00000124249",615.005588013911,-0.575201670196039,0.123777981473861,-4.64704354802802,3.36726100785192e-06,0.000317706443011436
"ENSG00000101194",1053.45261696993,0.403595262824447,0.0868321317964156,4.64799440569658,3.35178001864269e-06,0.000317706443011436
"ENSG00000101213",654.256852696037,0.535454639573886,0.115240856947954,4.64639585087183,3.37784545357883e-06,0.000317706443011436
"ENSG00000148798",1369.01233796887,-0.396614126129824,0.0855932390020821,-4.63370858205489,3.59172514005492e-06,0.000332895933903677
"ENSG00000182326",898.861870395737,-0.456714305088031,0.0985901742294066,-4.63245256089432,3.61359155018118e-06,0.000332895933903677
"ENSG00000196218",2370.87070217198,-0.320100393077079,0.0690730589647867,-4.63422929105059,3.58269722507671e-06,0.000332895933903677
"ENSG00000169251",1942.42915892074,0.417935892115461,0.0904133448655784,4.62250227261059,3.79138657113891e-06,0.00034689897538652
"ENSG00000258056",256.467825561857,0.768217650325201,0.166368653484479,4.61756246886298,3.88273818416093e-06,0.000352856949844355
"ENSG00000169242",928.712141295356,0.559406797793276,0.121535233787772,4.60283639862105,4.16775614672365e-06,0.000371233908433332
"ENSG00000116791",925.278508155954,0.431249217719438,0.0936746490888009,4.6036918410084,4.15066495869371e-06,0.000371233908433332
"ENSG00000165891",1399.41270289131,-0.648907401345823,0.140967375428694,-4.60324524999093,4.15957916301363e-06,0.000371233908433332
"ENSG00000135974",1620.08049216185,0.331555449084424,0.072233203243439,4.59006985979872,4.43097683387422e-06,0.000392083147471107
"ENSG00000033327",1683.70469944069,-0.369030897894014,0.0805053044116032,-4.58393270594013,4.56311146891165e-06,0.00040113626965269
"ENSG00000173145",1391.58775634894,0.392935443062164,0.0857986933441036,4.57973691378095,4.65561167889818e-06,0.000406610240786887
"ENSG00000128951",1728.69138830268,-0.352040191902673,0.0772538963508762,-4.55692474465957,5.19080115073226e-06,0.000450427583724831
"ENSG00000166965",3096.70812538753,0.257055062954502,0.0565363181076013,4.54672450486196,5.44872443993683e-06,0.000469777844340707
"ENSG00000152795",11182.6555384008,-0.343724261618197,0.0757602318209403,-4.53700118593342,5.70597858477664e-06,0.000488824280033413
"ENSG00000121390",3024.5316626422,-0.625532938505014,0.137943586150721,-4.53470114820371,5.76851044197174e-06,0.000491053578762784
"ENSG00000119280",685.030689272884,-0.551830964424597,0.121757801689845,-4.53220209929777,5.83719625711636e-06,0.00049377540665544
"ENSG00000149591",251.247822310168,0.850306738967046,0.188068166056124,4.52126883990187,6.14700611296754e-06,0.000516732701371334
"ENSG00000164649",5231.95861481714,-0.244319121117198,0.0540645887314366,-4.5190230213503,6.21256401401284e-06,0.00051899991297188
"ENSG00000165525",2281.8309213937,0.348605980170893,0.0771924200877602,4.5160649164071,6.29993588316127e-06,0.000523050232274809
"ENSG00000159335",11545.6854985631,0.263486721848917,0.0583985035365732,4.5118745497289,6.42571914083961e-06,0.000530220383093821
"ENSG00000056097",6855.08132218661,0.198980369752396,0.0442785281058844,4.49383433154258,6.99520566825229e-06,0.000570215249927233
"ENSG00000215301",12498.126862057,-0.242737552668084,0.0540139342226009,-4.49398023235486,6.99041203018127e-06,0.000570215249927233
"ENSG00000198363",12091.4680815907,-0.199532530171606,0.0444197600977505,-4.49197676287565,7.05651243964568e-06,0.000571747544055629
"ENSG00000134363",911.852694162739,-0.414377208074663,0.0923400962055129,-4.48751111491612,7.20600537385283e-06,0.000580363905858207
"ENSG00000145703",1430.54301612409,-0.681305359230796,0.151973425241751,-4.48305589050859,7.35816473471082e-06,0.000589091164772979
"ENSG00000164707",104.342866267419,1.10137935131648,0.24617833485747,4.4739085263297,7.68026084129529e-06,0.000611239694174093
"ENSG00000156928",2112.82878590209,-0.30983338989185,0.0693459671303286,-4.46793667625328,7.89776756067734e-06,0.000624852786418296
"ENSG00000109065",1014.45045455745,0.413974163974592,0.0929868445619537,4.45196485507986,8.50880948210503e-06,0.000669260161019373
"ENSG00000143457",995.385721893239,0.629975227174754,0.141620130849962,4.44834518506535,8.65343857494501e-06,0.000676678772284944
"ENSG00000135108",2667.53659737987,-0.301734843206855,0.0678715226996014,-4.44567664324152,8.76156530124411e-06,0.000681173718507129
"ENSG00000122952",14894.2026265015,-0.329295094757122,0.0741164486240747,-4.44294216560938,8.8737024237312e-06,0.000682007414852484
"ENSG00000161249",1600.4075696127,-0.339508601193812,0.0763952093065416,-4.44410852821292,8.82570479857139e-06,0.000682007414852484
"ENSG00000146376",1553.2073500495,-0.367431787343374,0.0827352870568842,-4.44105290999653,8.95197785868813e-06,0.000684114217041792
"ENSG00000144381",11681.4832235173,0.23249443373353,0.052517608530831,4.42698059255767,9.55613266181353e-06,0.000726158103397695
"ENSG00000096384",106193.81161393,0.246329347398895,0.0557513397295613,4.41835745282158,9.94538402902499e-06,0.000748771067362021
"ENSG00000080839",1083.69260631369,-0.367210562275063,0.0831182347399744,-4.41793023424809,9.96505732771761e-06,0.000748771067362021
"ENSG00000160058",1815.7300799422,0.282530381845216,0.0639890917999386,4.41528976108216,1.00874776975449e-05,0.00075375875017766
"ENSG00000225697",1281.19543301931,0.367913621720419,0.0837273319012218,4.3941878161658,1.11187658271624e-05,0.000826228731355437
"ENSG00000153250",1175.05830629,-0.437446080812804,0.099644196668598,-4.39008086208659,1.13308517920698e-05,0.000837362398919444
"ENSG00000288827",549.137749384266,0.507288221987833,0.115788476309881,4.38116329150227,1.18047358433309e-05,0.0008676158311082
"ENSG00000065054",6598.2754205365,0.418532956125926,0.0956886853725993,4.37390224869548,1.22045044849207e-05,0.000887300461200991
"ENSG00000179111",139.940832405734,0.956037941457167,0.21857571212972,4.3739440770518,1.220216498663e-05,0.000887300461200991
"ENSG00000129317",1252.39970087989,0.414124782376087,0.0947708663355389,4.36974777575491,1.24390127500989e-05,0.000899487749939948
"ENSG00000123685",174.932259095123,-0.801462732016471,0.183663809093102,-4.36374882985356,1.27852363119773e-05,0.000919579830995162
"ENSG00000005102",362.67228090075,-0.563208789524617,0.129321422308694,-4.35510822159241,1.33001192960296e-05,0.000951524492189352
"ENSG00000161638",1014.68470458053,0.493667917333319,0.113666403252479,4.34312957221642,1.40467230285455e-05,0.000999621294888557
"ENSG00000182310",1162.18741692951,0.573791427941394,0.132359837409671,4.33508713194799,1.45702398481693e-05,0.00103141961030462
"ENSG00000166508",13597.3994416006,-0.252075437361117,0.0581639022995994,-4.33388110829787,1.46503315857958e-05,0.00103165947554426
"ENSG00000288741",118.176134815358,-0.947446951364256,0.218900279005216,-4.32821262572114,1.50324310516586e-05,0.00105305311273337
"ENSG00000168439",7432.59111542661,0.3319909017917,0.0767973281737764,4.32294859321764,1.53957616713639e-05,0.00106738656948374
"ENSG00000093000",3165.47548247575,-0.238652910654744,0.055204220240703,-4.3230917783851,1.53857690111188e-05,0.00106738656948374
"ENSG00000164548",2706.86978749539,0.269278096280343,0.0623182453559288,4.32101537426751,1.55312850671341e-05,0.00107126043155361
"ENSG00000105993",4584.87163908838,0.223792864028503,0.0518168569948703,4.31892007750795,1.56794545917045e-05,0.00107596257274707
"ENSG00000099204",5414.00469002042,-0.224650725026555,0.0521954933828621,-4.30402531840644,1.67722483615936e-05,0.0011451103576824
"ENSG00000182944",16351.9366184497,-0.212269196643177,0.0494163916422123,-4.29552198347589,1.74282764455067e-05,0.00118389049591952
"ENSG00000114019",6413.48596399555,-0.599214031511608,0.13961291933837,-4.29196692076424,1.77097336419422e-05,0.00119696440946795
"ENSG00000107099",380.800265405487,-0.98969396184454,0.230968792899729,-4.28496832589066,1.82765224805338e-05,0.0012290961368159
"ENSG00000255302",26959.9628973695,-0.288660604869243,0.067398331565803,-4.28290431176942,1.84469516501288e-05,0.00123438557061807
"ENSG00000103353",1593.84380404507,0.306546741503814,0.0715986487106239,4.28145987423263,1.85671206364569e-05,0.00123627610178389
"ENSG00000188026",1315.28922694329,0.341019501358617,0.0798469578941619,4.27091413815217,1.9467335311447e-05,0.00128983083713774
"ENSG00000173548",1894.28567861263,0.390766793168959,0.0915563224429287,4.26804815595932,1.97190765138605e-05,0.00129616091741392
"ENSG00000103832",123.310547021823,1.02975039852167,0.241292981487831,4.26763510555569,1.97556124958999e-05,0.00129616091741392
"ENSG00000150760",2914.31775503601,-0.295481771152736,0.0692604899504098,-4.26623853461475,1.98796229159295e-05,0.00129692116021434
"ENSG00000211448",603.813376420862,-0.683347108288094,0.160209398416393,-4.26533720894475,1.99600505698414e-05,0.00129692116021434
"ENSG00000121957",2144.36706477087,0.258738334481957,0.0608400335149457,4.25276449623251,2.1114759767688e-05,0.00136382818986156
"ENSG00000088876",321.431073024896,0.613384160834571,0.144259801315837,4.25194097898173,2.11925718721983e-05,0.00136382818986156
"ENSG00000148660",3053.03567777791,-0.280839067941386,0.0661394852063872,-4.24616349923245,2.17461971241113e-05,0.00139279214913951
"ENSG00000068615",73.2337012040477,-1.34123449075535,0.316123538268123,-4.24275426658602,2.20793158887247e-05,0.00140734069511168
"ENSG00000104687",1063.69288977261,-0.368839406058419,0.0869554187479559,-4.24170697317342,2.21826191348457e-05,0.00140734069511168
"ENSG00000152061",779.369243588041,-0.588208222638452,0.138759345301148,-4.23905302638804,2.24464638691509e-05,0.00141739408000038
"ENSG00000073111",21379.7939756345,-0.213721514539969,0.0504451799697495,-4.23670833701321,2.26820460190278e-05,0.00142557719138282
"ENSG00000197461",4752.86715561178,0.270744390687875,0.0639601094467083,4.23301950278024,2.30574501313684e-05,0.00143575326049493
"ENSG00000100304",1844.38455035442,0.362251621735167,0.0855719871443387,4.23329682789928,2.30290231004038e-05,0.00143575326049493
"ENSG00000168209",10502.8128299446,0.268757030636925,0.0635217522797323,4.230944849465,2.3271172906338e-05,0.0014423837584804
"ENSG00000164237",2887.81542635671,0.271622436759833,0.0642566556196739,4.22714867651264,2.36671294723912e-05,0.00146019674955808
"ENSG00000113368",6947.18232700578,-0.19677748970044,0.0466127208153564,-4.22154052066432,2.42638325165379e-05,0.00149017601528509
"ENSG00000171163",1028.09687629131,0.434262337095976,0.102912793437966,4.21971188021189,2.44614733783816e-05,0.00149548553154197
"ENSG00000260075",50.9431983662108,1.99133662997498,0.472302608329131,4.21623043120543,2.48419923129256e-05,0.00151187690773235
"ENSG00000130066",1653.34627914201,0.336269466659286,0.0800739646374709,4.1994856653061,2.67521964955424e-05,0.00162079749038309
"ENSG00000251095",338.062937062691,0.574219818936751,0.137124677503675,4.18757461742333,2.81951337666395e-05,0.00170009990245238
"ENSG00000161981",4301.32606553074,-0.254199004774311,0.06071700011331,-4.18661996310629,2.8313931460917e-05,0.00170009990245238
"ENSG00000135842",2939.17675511478,-0.587027952402547,0.140249714406697,-4.18559107151036,2.84425000251059e-05,0.00170022944594522
"ENSG00000147854",996.945699083874,0.37749389168494,0.090304053743788,4.18025410859153,2.91183525108343e-05,0.00173292850119788
"ENSG00000148634",1767.77842360764,0.303056021801604,0.0725249656538282,4.17864412715662,2.93252133240626e-05,0.00173755118594116
"ENSG00000166689",1634.20455567773,-0.29270722246704,0.0701620848679003,-4.17187178827629,3.02107621597922e-05,0.00178216996074213
"ENSG00000117543",1332.4804651231,0.487568789519493,0.117097901854759,4.16377050140697,3.13034767693152e-05,0.00182264832271554
"ENSG00000168066",7704.37143265481,-0.375182442650577,0.0900934004544437,-4.16437209338424,3.12210591925241e-05,0.00182264832271554
"ENSG00000213144",424.617279531933,0.54224725841707,0.130177874508233,4.16543333854155,3.107617198637e-05,0.00182264832271554
"ENSG00000008513",1642.68477584274,-0.402985058018141,0.0970610245273205,-4.15187311261802,3.29765092587072e-05,0.00191178469624833
"ENSG00000124784",1766.81403133624,0.293791436728066,0.0709048003062715,4.14346328399546,3.42099862811187e-05,0.00197478246987574
"ENSG00000125378",61.0468130205327,-1.26099467124144,0.304518918776576,-4.14094032747642,3.45884942122142e-05,0.00198809934681316
"ENSG00000163872",862.844828935948,0.352715063613822,0.0853040060749641,4.13480069510288,3.55262815542193e-05,0.00200289296197456
"ENSG00000163697",376.105418382504,-0.533713072581492,0.129021952657878,-4.13660669046544,3.52479506346851e-05,0.00200289296197456
"ENSG00000178202",1202.65397380187,-0.397148107008319,0.0960597482495105,-4.13438629858519,3.55904399934512e-05,0.00200289296197456
"ENSG00000183049",423.695780633189,-0.780397269448141,0.188598486725052,-4.13787662350569,3.50534762999938e-05,0.00200289296197456
"ENSG00000160224",182.412668881091,0.705214280355957,0.170554239719693,4.13483875578223,3.55203943656708e-05,0.00200289296197456
"ENSG00000275052",3915.8929509032,0.217193241410945,0.0525826706092056,4.13050989793053,3.6195950966789e-05,0.0020284814187638
"ENSG00000161692",1412.97776763956,0.333315957649552,0.0808634314388511,4.12196158039132,3.75659862820902e-05,0.00209652496055649
"ENSG00000263606",102.179749083849,1.07757559027216,0.261484267081127,4.12099589126652,3.77238154177526e-05,0.00209663354284616
"ENSG00000057252",2696.42781769829,-0.355310274650599,0.086261248357656,-4.11900223351062,3.80516459266504e-05,0.00210615077248332
"ENSG00000137877",181.093273047547,-0.787814792138064,0.191513563268432,-4.11362401019,3.89495647298017e-05,0.0021470149410485
"ENSG00000138640",578.515849293856,0.521359092691223,0.127099984101877,4.10196032969861,4.09664521266506e-05,0.00223983244350996
"ENSG00000129347",6714.04054786929,0.227018531861976,0.0553407311159198,4.10219610916325,4.09247172145101e-05,0.00223983244350996
"ENSG00000133216",410.753896642909,-0.496459833324727,0.121144117867975,-4.09809276803498,4.16568337042278e-05,0.00226151102698517
"ENSG00000173588",1180.16666009925,0.377520549797146,0.0921263310144171,4.09785721020483,4.16992367800982e-05,0.00226151102698517
"ENSG00000196411",2113.8860187809,0.255492555776853,0.0624637336984568,4.09025430676689,4.30900460912546e-05,0.00232755469850351
"ENSG00000100297",6150.30039821148,-0.269812376942359,0.0659847764346015,-4.08900948857157,4.33219133814099e-05,0.00233071893991985
"ENSG00000011405",2525.29243896913,0.2303153478552,0.0564008748738609,4.08354211473304,4.43543863992675e-05,0.00237675895247071
"ENSG00000107263",1223.9655443494,-0.598290871265078,0.146641173345086,-4.07996511223446,4.50424604283661e-05,0.00240405195540287
"ENSG00000115211",1156.63276956456,0.343720897001043,0.0843064527122879,4.07704138820853,4.56123761811756e-05,0.00241530102219217
"ENSG00000088986",14077.4712011353,0.306136880077622,0.0750755798393481,4.07771582627419,4.54803056749683e-05,0.00241530102219217
"ENSG00000140265",1542.03856536877,0.282374096512643,0.0693847027621471,4.069688061944,4.70761263147189e-05,0.00248303489777635
"ENSG00000138160",6168.13997800341,-0.288008944202785,0.0708595124311834,-4.06450643422773,4.81342111742758e-05,0.00252892632927347
"ENSG00000072135",2305.25833917608,-0.276131304763055,0.0680023299082799,-4.06061535149597,4.8943548614845e-05,0.0025515144529832
"ENSG00000114767",845.125221485099,0.438676821608679,0.108022031702254,4.06099399072425,4.8864229386289e-05,0.0025515144529832
"ENSG00000172493",1816.24520760893,-0.345299201474395,0.0852946711488185,-4.04830919474362,5.15889660323278e-05,0.0026790409001344
"ENSG00000267858",523.142679530791,0.510660599547544,0.126274707105314,4.04404501308129,5.25368257961808e-05,0.00271777041137935
"ENSG00000231711",400.809997686064,0.619501610756388,0.153663569774947,4.03154509337313,5.54113619726702e-05,0.00285548972617783
"ENSG00000177732",1442.73734957073,0.331892763797988,0.0823724616617639,4.029171365071,5.59738055930323e-05,0.00287346444742857
